"id","trt10","analysis","latitude","longitude","property_type","review_scores_rating","review_scores_location","number_of_reviews"
27203318,18000,"south of market",37.7759832375072,-122.396850403613,"Condominium",100,6,1
27206374,16700,"haight ashbury",37.7716317153106,-122.435702868973,"Condominium",100,10,6
27211235,25100,"bernal heights",37.7412490041176,-122.409561738629,"House",100,10,5
27213403,16500,"lone mountain/usf",37.7734132818753,-122.446018002781,"Condominium",100,10,2
27225440,47701,"outer richmond",37.7795540298797,-122.484096832255,"Apartment",NA,NA,0
27230555,17802,"south of market",37.7789323847511,-122.405597695515,"Condominium",98,9,12
27237121,10600,"north beach",37.8008571485122,-122.407334341407,"Apartment",92,10,42
27241296,21000,"mission",37.7510867477338,-122.424974555478,"Apartment",100,10,4
27253510,30500,"twin peaks",37.7539187154151,-122.450696012301,"House",100,10,11
27253543,10200,"russian hill",37.8065912382358,-122.419715748848,"Apartment",NA,NA,0
27254475,32901,"sunset/parkside",37.7442507000316,-122.486933916896,"Guest suite",92,9,29
496108,16900,"castro/upper market",37.7677839037425,-122.434267426387,"House",97,10,44
27260835,35201,"sunset/parkside",37.7578920431262,-122.506600709208,"Guest suite",97,10,37
27261900,25500,"outer mission",37.7259312492552,-122.437335570663,"House",90,10,2
27262452,20402,"twin peaks",37.755818156796,-122.439337269184,"Condominium",NA,NA,0
27263130,18000,"south of market",37.7816739005423,-122.397925741488,"Apartment",100,10,1
27267054,20200,"mission",37.7669702499223,-122.424036521135,"Condominium",100,10,28
27288224,20700,"mission",37.759971120526,-122.423785218897,"Apartment",98,10,25
27310099,20600,"castro/upper market",37.7623705776841,-122.426539476777,"Condominium",100,10,6
27316091,16700,"haight ashbury",37.7718845716348,-122.435289351447,"Townhouse",100,10,11
27365212,26100,"outer mission",37.7169409474711,-122.440887155459,"Apartment",98,9,12
27370273,30700,"west of twin peaks",37.7345044935437,-122.447374481573,"House",NA,NA,0
27372343,21800,"glen park",37.7395218881503,-122.430809427946,"Apartment",NA,NA,1
27374552,35300,"sunset/parkside",37.7365389480586,-122.49597269728,"House",100,9,9
27375274,11200,"nob hill",37.7927088530504,-122.410795711189,"Condominium",NA,NA,1
27375697,20800,"mission",37.7585140147056,-122.417874834264,"Apartment",20,2,1
27381476,16600,"haight ashbury",37.7689968721356,-122.448843097598,"Hostel",98,10,10
27391650,30301,"inner sunset",37.7595130143186,-122.473800931268,"Guest suite",99,10,18
27404857,11700,"financial district/south beach",37.7890267352538,-122.402717188831,"Timeshare",100,10,1
27406019,47802,"outer richmond",37.7811401694776,-122.494209437035,"Condominium",95,10,12
27407557,12100,"nob hill",37.7881132339097,-122.411600026311,"Aparthotel",80,10,1
27427727,16700,"haight ashbury",37.7718632866457,-122.438069603841,"Apartment",100,10,20
27437162,20700,"mission",37.7552187061622,-122.424068758969,"Apartment",100,10,16
27439341,11100,"nob hill",37.7907473567058,-122.421440638179,"Apartment",NA,NA,1
27439635,21100,"noe valley",37.754807423589,-122.426032745433,"Condominium",100,10,15
27439898,20800,"mission",37.7600111066478,-122.418079277756,"Apartment",60,9,8
27454459,32901,"sunset/parkside",37.7491935129464,-122.487561877018,"House",99,9,40
27458484,17601,"south of market",37.7812598977507,-122.409305595076,"Apartment",100,9,6
27461006,20200,"mission",37.7654579401401,-122.425317820223,"Apartment",90,10,2
27462045,61400,"potrero hill",37.7544913968269,-122.400497443582,"Apartment",98,10,17
27462589,32902,"sunset/parkside",37.7508316963454,-122.486621838197,"House",NA,NA,0
27472711,21600,"noe valley",37.7468966372084,-122.438487894436,"House",97,9,7
27486184,25100,"bernal heights",37.7469837036337,-122.405748804139,"Apartment",NA,NA,0
27491473,22902,"mission",37.7527442016389,-122.411809615788,"Condominium",100,10,2
27491569,22903,"mission",37.7533327596409,-122.405662431952,"Apartment",97,9,22
27491571,21400,"noe valley",37.7499644038722,-122.427009753051,"House",96,10,5
27491726,10400,"north beach",37.8010700921138,-122.405204638383,"Condominium",98,10,11
27491792,26001,"excelsior",37.7236889834388,-122.432068433975,"Apartment",100,9,10
27492222,20300,"castro/upper market",37.7626924951086,-122.431883811153,"Apartment",100,10,1
27495261,30800,"west of twin peaks",37.7414826386809,-122.461171637166,"Guest suite",100,10,2
27510287,17101,"haight ashbury",37.7649772966454,-122.447325538,"Guest suite",100,10,19
27512320,11300,"chinatown",37.7945974089467,-122.40905612835,"Apartment",NA,NA,0
27522899,21100,"noe valley",37.7558432394442,-122.432506070599,"House",NA,NA,0
27523751,35400,"sunset/parkside",37.7367999629254,-122.50458180749,"House",NA,NA,0
27529992,25701,"portola",37.7298262867102,-122.415000654388,"Apartment",100,9,40
27530136,45200,"inner richmond",37.7797619501539,-122.46763859117,"Apartment",96,9,27
27543417,61100,"chinatown",37.7950044141647,-122.403906581805,"Guest suite",NA,NA,0
27545197,11902,"nob hill",37.7913902699583,-122.407658023734,"Apartment",NA,NA,0
27556897,20500,"castro/upper market",37.7574948859785,-122.435140962265,"Apartment",100,10,2
27556995,35400,"sunset/parkside",37.7398584756019,-122.50381849829,"House",93,10,33
27557104,26301,"excelsior",37.7145926134425,-122.442282828379,"Guest suite",NA,NA,0
27580180,16700,"haight ashbury",37.7708594373023,-122.4344829451,"Townhouse",98,10,12
27598470,17802,"south of market",37.7734507279763,-122.412104597168,"Guest suite",94,9,20
27602262,11200,"nob hill",37.7919779291218,-122.412301956081,"Apartment",100,10,1
27604192,11200,"nob hill",37.7917874599341,-122.411435472913,"Apartment",100,10,1
27604325,11901,"nob hill",37.791511008256,-122.412864232902,"Apartment",100,10,2
27608489,16802,"hayes valley",37.7738183325443,-122.429492606482,"Condominium",100,10,2
27609352,30301,"inner sunset",37.7548790294005,-122.465276434422,"Condominium",100,10,9
27610705,20800,"mission",37.7555706757982,-122.419066296558,"Apartment",98,10,16
27611813,47702,"outer richmond",37.7728321171381,-122.487193844546,"House",97,9,15
27627816,26303,"excelsior",37.7104364254331,-122.437876652245,"Guest suite",95,9,14
27628210,12800,"marina",37.7977893429213,-122.440810677517,"House",NA,NA,0
27634232,30500,"twin peaks",37.755814523586,-122.448791579558,"Guest suite",99,10,36
27639658,16400,"hayes valley",37.7761342784415,-122.439993967909,"Apartment",100,10,1
27652652,35202,"sunset/parkside",37.7619717188092,-122.505151544737,"Guest suite",100,10,8
27654813,47901,"outer richmond",37.7728836037502,-122.500918067967,"Guest suite",NA,NA,0
27656731,61400,"potrero hill",37.7522382887762,-122.398306957053,"Townhouse",98,10,22
27657432,20100,"mission",37.7745225869958,-122.419696636517,"Apartment",NA,NA,0
27657737,12902,"marina",37.8011470343223,-122.430613647298,"Apartment",NA,NA,0
27659691,17101,"haight ashbury",37.7653120692619,-122.444489897863,"Apartment",NA,NA,0
27665176,22901,"mission",37.7518575765978,-122.412509851096,"House",98,10,21
27674344,32902,"sunset/parkside",37.7512313268142,-122.493309683267,"Apartment",98,10,12
27678777,20800,"mission",37.7605770298038,-122.419084008871,"Apartment",90,9,2
27680964,22600,"potrero hill",37.758130618507,-122.388343945675,"Apartment",80,10,1
27698150,11000,"russian hill",37.7954012771144,-122.419458491497,"Apartment",100,10,20
27699796,20600,"castro/upper market",37.7620450229492,-122.429786471943,"Condominium",100,10,1
27705941,61500,"financial district/south beach",37.7855069837641,-122.398015843098,"Condominium",76,9,10
27706376,15801,"western addition",37.781994388211,-122.437384675186,"Guest suite",100,10,2
525525,11000,"russian hill",37.7947589367892,-122.421996391148,"Apartment",98,10,17
27707326,20300,"castro/upper market",37.7643662437464,-122.430910694423,"Condominium",98,10,12
27707954,16700,"haight ashbury",37.7703675325863,-122.433851551215,"Apartment",96,10,20
27725251,60700,"mission bay",37.7760354836406,-122.396107408865,"Apartment",92,10,5
27725598,11902,"nob hill",37.7920767140408,-122.408620245954,"House",95,10,11
27727846,32700,"sunset/parkside",37.7581567455574,-122.489558630992,"House",92,9,15
27728209,16801,"hayes valley",37.7723918776956,-122.430420373535,"Condominium",NA,NA,0
27729286,22702,"potrero hill",37.7639964225111,-122.396664626109,"Apartment",99,10,17
27729600,20600,"castro/upper market",37.7583397379013,-122.428159319066,"Apartment",100,10,1
27730425,25200,"bernal heights",37.7430695422564,-122.410639339313,"House",95,10,4
27753881,10900,"russian hill",37.7965934805411,-122.423415596366,"Apartment",100,10,3
27756492,12800,"marina",37.7959327869087,-122.438959039602,"Guest suite",NA,NA,0
27759254,12402,"tenderloin",37.7809350064128,-122.415724647738,"Townhouse",100,10,1
27777839,47600,"outer richmond",37.7758054991573,-122.473396767137,"House",100,10,14
27780282,35201,"sunset/parkside",37.7539138224438,-122.508454872925,"Guest suite",93,9,18
27782140,10900,"russian hill",37.7995116939757,-122.421878612199,"Apartment",100,10,15
27782167,11300,"chinatown",37.7927668988177,-122.408282654728,"Apartment",NA,NA,0
27787390,25200,"bernal heights",37.7442848549755,-122.412195192035,"Townhouse",98,10,23
27807680,11100,"nob hill",37.7912956445067,-122.418194412514,"House",NA,NA,0
27811754,61400,"potrero hill",37.756310148014,-122.402841504077,"Apartment",99,10,15
27826583,26001,"excelsior",37.7218847694221,-122.431411814359,"Guest suite",98,9,24
27832283,47901,"outer richmond",37.7772942353985,-122.502771669209,"House",95,10,44
27834918,17601,"south of market",37.7775960080075,-122.414495816298,"Apartment",NA,NA,0
27838782,40200,"inner richmond",37.7847257552874,-122.469402714919,"Apartment",100,10,1
27842056,18000,"south of market",37.7713555836988,-122.402624474209,"Apartment",100,10,35
27852325,47901,"outer richmond",37.7793293007694,-122.510147981727,"House",100,10,33
27855141,15600,"lone mountain/usf",37.7786950346871,-122.455402554092,"House",NA,NA,0
27857184,45200,"inner richmond",37.7805695964661,-122.466760441037,"Apartment",99,9,32
27870072,16801,"hayes valley",37.772332632656,-122.430903757233,"House",100,10,2
27872617,12100,"nob hill",37.787879925515,-122.412238673735,"Condominium",NA,NA,0
27873793,47901,"outer richmond",37.7765462321122,-122.505882112635,"House",99,10,37
27895654,26402,"visitacion valley",37.7171434886015,-122.405694228726,"House",100,9,2
27895671,21400,"noe valley",37.7474426377514,-122.432622628255,"In-law",99,10,19
27898470,17700,"mission",37.7645183330866,-122.412203904502,"Loft",80,10,1
27899334,25403,"bernal heights",37.7337916244305,-122.425675292596,"House",100,8,2
27901976,23003,"bayview hunters point",37.730767003887,-122.399695804964,"House",100,10,1
27903069,25702,"portola",37.7287238400246,-122.408124791557,"House",99,9,21
27905010,13300,"presidio heights",37.7882547828232,-122.445921342792,"House",99,10,14
27905644,30900,"west of twin peaks",37.7229376928504,-122.463981013653,"House",100,10,3
27909437,20700,"mission",37.7628367150523,-122.425301474508,"Condominium",100,10,3
27926531,12601,"marina",37.8021805292781,-122.441239371391,"Condominium",NA,NA,0
27928375,13300,"presidio heights",37.7895566863793,-122.447049985039,"House",100,10,12
27931863,13200,"pacific heights",37.7946849879801,-122.436099056026,"Apartment",NA,NA,0
27932896,20900,"mission",37.7491755579856,-122.418073644208,"Condominium",NA,NA,0
27933930,30800,"west of twin peaks",37.7418819754955,-122.463437158071,"Guest suite",100,10,3
27934464,12601,"marina",37.8031920756511,-122.437656329718,"Apartment",NA,NA,0
27937727,11200,"nob hill",37.792256411967,-122.409684629554,"Townhouse",95,10,8
27937740,12601,"marina",37.8036144152488,-122.437812506112,"Condominium",NA,NA,0
27939041,25300,"bernal heights",37.7451569965552,-122.419381901746,"House",97,10,6
27957290,16801,"hayes valley",37.7704943878683,-122.430960887241,"Apartment",100,10,8
27960744,16900,"castro/upper market",37.7670162534603,-122.435183062349,"Guest suite",NA,NA,0
27961418,30700,"west of twin peaks",37.7423646324682,-122.454249318181,"Guest suite",93,10,11
27961487,31100,"west of twin peaks",37.7310230505883,-122.438893737357,"Guest suite",100,10,1
27963021,11902,"nob hill",37.7916171528998,-122.407535199146,"Apartment",NA,NA,0
27983593,31202,"oceanview/merced/ingleside",37.719726206255,-122.449580944824,"Apartment",98,9,27
27987585,16500,"lone mountain/usf",37.7735509435109,-122.453292191184,"Condominium",NA,NA,0
27987824,10700,"chinatown",37.7983167566497,-122.410762595026,"Condominium",100,10,1
27989079,25900,"portola",37.7253641996428,-122.409349952357,"House",98,9,9
27989150,30301,"inner sunset",37.7571331258625,-122.47397199882,"House",100,9,2
28007148,32902,"sunset/parkside",37.7501275034306,-122.490934166438,"House",94,9,30
28008937,17802,"south of market",37.7758391217867,-122.411793405336,"Condominium",NA,NA,0
28009294,15100,"western addition",37.7871609700895,-122.422048124565,"Condominium",NA,NA,0
28009722,16300,"hayes valley",37.7747649133636,-122.426084887422,"Condominium",99,10,22
28016453,21600,"noe valley",37.7446324057402,-122.43279133909,"Condominium",NA,NA,0
28028464,30101,"inner sunset",37.7657386615571,-122.457024394334,"House",100,10,23
28032172,10200,"russian hill",37.8061690060441,-122.42122751256,"Aparthotel",NA,NA,0
28032283,16700,"haight ashbury",37.7691439583472,-122.440285320024,"House",100,10,2
28034435,25100,"bernal heights",37.7465511736526,-122.406909246467,"House",NA,NA,0
28053384,32901,"sunset/parkside",37.7427516721975,-122.487294718608,"Apartment",99,10,22
28057844,18000,"south of market",37.7726336841102,-122.403180700357,"Apartment",98,10,16
28074227,60502,"visitacion valley",37.7106572162615,-122.420266343107,"House",93,9,11
28074409,10700,"chinatown",37.8009883964351,-122.412108703394,"Apartment",98,10,11
28079442,22803,"mission",37.7569144043604,-122.413024066431,"Apartment",100,10,2
28081084,20700,"mission",37.7620358255814,-122.425061714814,"Serviced apartment",NA,NA,0
28085987,20200,"mission",37.7710244683469,-122.422625719182,"Loft",100,10,5
28103112,20700,"mission",37.7629227508965,-122.425819466097,"Serviced apartment",100,10,1
28105942,17802,"south of market",37.7740561706949,-122.408509777519,"Apartment",100,10,4
28108216,15802,"western addition",37.7778166198157,-122.437943878459,"Apartment",100,10,1
28137005,31301,"oceanview/merced/ingleside",37.7208243079863,-122.463453683816,"House",100,10,1
28139208,20900,"mission",37.7497466292448,-122.416926091563,"House",100,10,3
28141014,32700,"sunset/parkside",37.7621459264319,-122.490630092896,"House",100,10,9
28160772,21000,"mission",37.7484692102051,-122.423697049567,"Apartment",100,10,20
28164026,20700,"mission",37.7601633275367,-122.422765949014,"Apartment",NA,NA,0
28178460,12602,"marina",37.8074092685274,-122.436002918827,"House",100,10,8
28181442,15200,"pacific heights",37.7871038813614,-122.432752209622,"House",100,10,10
28183375,22600,"potrero hill",37.7632889851755,-122.38868221399,"Apartment",NA,NA,0
28184435,15700,"lone mountain/usf",37.7821312345566,-122.442735251038,"House",NA,NA,0
28186675,16900,"castro/upper market",37.7684064449877,-122.428012650356,"Apartment",NA,NA,0
28189141,60400,"lakeshore",37.7156062971746,-122.498710901987,"Apartment",NA,NA,0
28200634,42601,"outer richmond",37.7844709694455,-122.48236928246,"Apartment",100,10,27
28208579,22702,"potrero hill",37.7604554617015,-122.395645197536,"House",100,9,3
28221867,32901,"sunset/parkside",37.7470633925186,-122.491822277581,"House",100,9,2
28222557,35300,"sunset/parkside",37.7453193253709,-122.499515896115,"House",90,10,24
28226145,25401,"bernal heights",37.7384777400779,-122.417289841809,"Guest suite",99,10,34
28251404,30102,"inner sunset",37.761038835076,-122.446451546041,"House",NA,NA,0
28261064,31100,"west of twin peaks",37.7328690470135,-122.437698337385,"Guest suite",97,9,7
28262029,11100,"nob hill",37.7924397366419,-122.419418541331,"Apartment",NA,NA,0
28263206,45100,"inner richmond",37.7788248256366,-122.460661077134,"House",NA,NA,0
28267650,18000,"south of market",37.7814680342729,-122.396033344174,"Apartment",NA,NA,0
28276600,22903,"mission",37.7518603884308,-122.403302569849,"Apartment",98,9,11
28280458,13102,"pacific heights",37.7908811097045,-122.422773539888,"Apartment",90,10,8
28281476,17802,"south of market",37.7763385395265,-122.407975243284,"Apartment",NA,NA,0
28284827,35202,"sunset/parkside",37.7603325343036,-122.507622148578,"Apartment",100,10,6
28286018,47801,"outer richmond",37.7758788636155,-122.491100613663,"House",95,10,26
28306183,10600,"north beach",37.7998106249188,-122.406205689397,"Apartment",NA,NA,0
28306502,10800,"nob hill",37.7953297658311,-122.413510153663,"House",90,10,2
28312747,22903,"mission",37.753016680108,-122.404780327305,"Apartment",NA,NA,0
28316938,16700,"haight ashbury",37.7720965575537,-122.438562642325,"Apartment",100,10,2
28338036,17700,"mission",37.770423306744,-122.417689271034,"Condominium",100,10,1
28338407,16400,"hayes valley",37.7760539909463,-122.439800440802,"Apartment",96,10,5
28339483,20200,"mission",37.7687906091321,-122.424024866921,"House",NA,NA,0
28342200,21400,"noe valley",37.7497151814817,-122.43285239068,"Condominium",100,10,4
28360154,25200,"bernal heights",37.7442515603692,-122.412078265321,"Guest suite",97,10,6
28361732,15200,"pacific heights",37.7886253565367,-122.429091155485,"Condominium",NA,NA,0
28367768,23200,"bayview hunters point",37.730073830194,-122.390559700183,"Guest suite",100,9,14
28368417,20300,"castro/upper market",37.7626936960932,-122.431789665662,"House",NA,NA,0
28371035,25900,"portola",37.7230013526263,-122.405166903014,"Apartment",94,9,14
28383611,25900,"portola",37.7216549063585,-122.405126926107,"House",98,9,10
28386585,15700,"lone mountain/usf",37.7786035063659,-122.442438087887,"Condominium",100,10,1
28387261,16802,"hayes valley",37.7740622819713,-122.426039189434,"Condominium",NA,NA,0
28387981,25200,"bernal heights",37.7422829664653,-122.413645124769,"Loft",100,10,1
28388761,31302,"oceanview/merced/ingleside",37.7130481222496,-122.464993182859,"House",NA,NA,0
28388893,21100,"noe valley",37.753677407348,-122.42720147066,"Condominium",98,10,9
28390797,16300,"hayes valley",37.7762257114338,-122.43051307656,"Apartment",NA,NA,0
28406404,17802,"south of market",37.7785478074076,-122.408420480004,"Apartment",92,8,5
28407357,30202,"inner sunset",37.7637811105503,-122.465810970955,"Apartment",100,10,2
28428470,30102,"inner sunset",37.7590333548354,-122.451048235326,"Apartment",90,10,4
28434902,11100,"nob hill",37.7925229072413,-122.416463829781,"House",100,10,6
28440838,20402,"twin peaks",37.7588139076687,-122.441184745928,"House",100,10,4
28442815,10900,"russian hill",37.7986005274617,-122.418039782821,"Apartment",100,10,1
28444017,20600,"castro/upper market",37.7616296406976,-122.431637103941,"Condominium",100,10,3
28444497,25403,"bernal heights",37.7354524762128,-122.425266413154,"Guest suite",100,9,14
28450508,10900,"russian hill",37.7971538658756,-122.419053315249,"Condominium",NA,NA,0
28458996,13000,"marina",37.7967217552062,-122.424516581531,"Condominium",NA,NA,0
28459015,33000,"sunset/parkside",37.7419045037799,-122.480042437579,"House",97,9,24
28459122,17102,"haight ashbury",37.766735462156,-122.448348536797,"Apartment",100,10,3
28462004,25300,"bernal heights",37.7437610597533,-122.42228535046,"Condominium",100,10,8
28462671,26200,"outer mission",37.7087952661397,-122.4552680658,"House",76,8,5
28464381,22903,"mission",37.7509396860762,-122.406729371604,"Apartment",100,10,4
28471592,15600,"lone mountain/usf",37.7808930839436,-122.455965668809,"Condominium",98,10,12
28488955,23003,"bayview hunters point",37.730983885626,-122.393930379928,"Guest suite",100,9,2
28489872,15801,"western addition",37.7805291414376,-122.440219572239,"House",100,10,9
28490107,21800,"glen park",37.7407626543676,-122.430437700804,"House",100,10,1
28491695,10700,"chinatown",37.7980655270863,-122.40785235075,"Apartment",100,10,1
28494293,20700,"mission",37.7632636555888,-122.422312485586,"Guest suite",87,9,3
28497516,30900,"west of twin peaks",37.7264050297887,-122.468128435726,"House",90,10,6
28499025,33100,"sunset/parkside",37.7336567461038,-122.475485768588,"House",100,10,15
28500088,22803,"mission",37.7563231849417,-122.408679828086,"Guest suite",98,10,8
28518540,21100,"noe valley",37.7529983175437,-122.428594382729,"Apartment",99,10,15
28521528,26200,"outer mission",37.7087642306068,-122.461585281156,"Apartment",NA,NA,0
28522766,22704,"potrero hill",37.7638652527835,-122.398641876199,"Apartment",NA,NA,0
28523140,21400,"noe valley",37.7512441225357,-122.42544781222,"Condominium",100,10,1
28523221,31000,"west of twin peaks",37.7320321361151,-122.456829773068,"House",NA,NA,1
28539243,31202,"oceanview/merced/ingleside",37.7178635897281,-122.449353983924,"House",95,8,4
28543140,17601,"south of market",37.7799360054594,-122.410539662891,"Condominium",100,6,1
28544293,21100,"noe valley",37.7527716897035,-122.43154491223,"House",NA,NA,0
28548553,30700,"west of twin peaks",37.735937969502,-122.458447519575,"House",100,9,3
28550959,16600,"haight ashbury",37.77075310387,-122.449441027205,"Townhouse",98,10,17
28560838,10400,"north beach",37.8014266975657,-122.405266114795,"Apartment",NA,NA,0
28563068,17700,"mission",37.7664646862019,-122.417488360917,"Townhouse",100,9,3
28564060,10400,"north beach",37.8004438067391,-122.404379520847,"Apartment",NA,NA,0
28569210,16400,"hayes valley",37.7764981241358,-122.435844055322,"Apartment",NA,NA,0
28581080,21500,"noe valley",37.7472221274796,-122.423607668899,"Apartment",NA,NA,0
28582487,18000,"south of market",37.7708579982021,-122.404588008146,"Apartment",100,10,3
28588615,10400,"north beach",37.7996834653254,-122.403432580146,"House",89,10,28
28603195,31000,"west of twin peaks",37.7310868111659,-122.456174468205,"Guest suite",100,8,1
28608286,16000,"western addition",37.7838176109552,-122.421044267662,"Apartment",100,8,2
28610502,26100,"outer mission",37.7196878482235,-122.44377526481,"House",94,9,17
28633744,21300,"noe valley",37.7498450073101,-122.435187308444,"House",100,10,6
28635140,25403,"bernal heights",37.7335644403048,-122.413616793812,"Condominium",92,10,5
28639421,21400,"noe valley",37.7512364493367,-122.426157770301,"Apartment",96,10,5
28641430,17802,"south of market",37.7746810293514,-122.409576278383,"Apartment",100,10,3
28646377,10500,"financial district/south beach",37.7964730179048,-122.397399336656,"Apartment",NA,NA,0
28667341,25401,"bernal heights",37.7399871942675,-122.422937370474,"Apartment",97,9,7
28668662,11100,"nob hill",37.7926696472286,-122.418340437245,"Apartment",100,10,1
28668842,12601,"marina",37.8023861361231,-122.441381936986,"Condominium",NA,NA,0
28673743,16600,"haight ashbury",37.7707157624868,-122.450115336818,"Apartment",97,10,6
28674015,35400,"sunset/parkside",37.7480073393503,-122.506532566872,"Guest suite",97,9,20
28685473,17000,"castro/upper market",37.7644010533212,-122.436278995611,"House",NA,NA,0
28695143,17802,"south of market",37.7765439425082,-122.410617520154,"Loft",83,8,6
28696499,32801,"sunset/parkside",37.7476925562618,-122.478015015283,"House",100,8,1
28712636,32700,"sunset/parkside",37.7604681534863,-122.492007585306,"House",100,10,5
28714327,31100,"west of twin peaks",37.7299455956605,-122.4402667984,"House",100,10,1
28715601,22801,"mission",37.7590873540676,-122.408885550446,"Apartment",NA,NA,0
28716670,30102,"inner sunset",37.7606064878285,-122.462366469706,"Apartment",95,10,28
28717255,60700,"mission bay",37.7765993333683,-122.394754539063,"Apartment",NA,NA,0
28718646,20200,"mission",37.7642918595171,-122.421903686553,"House",100,10,1
28718827,20800,"mission",37.7630944283885,-122.419481505621,"Condominium",100,8,1
28722160,26402,"visitacion valley",37.7183227741722,-122.401106912669,"House",99,10,32
28733881,31301,"oceanview/merced/ingleside",37.7209193264021,-122.465576056123,"House",100,10,1
28738369,17601,"south of market",37.7789013194326,-122.412579021221,"Apartment",NA,NA,0
28760367,25200,"bernal heights",37.7472070319735,-122.418754042673,"Apartment",NA,NA,0
28764476,18000,"south of market",37.7707126610104,-122.404036075035,"Apartment",100,10,12
28781468,35201,"sunset/parkside",37.7555859176381,-122.508434017112,"House",100,10,6
28783414,61500,"financial district/south beach",37.7881777554764,-122.393276014283,"Apartment",NA,NA,0
28783564,12402,"tenderloin",37.7776623163647,-122.41875564671,"Apartment",100,10,1
28783635,12402,"tenderloin",37.7778866813105,-122.418755446722,"Apartment",NA,NA,0
28783779,12402,"tenderloin",37.7774725270496,-122.418948665532,"Apartment",NA,NA,0
28783963,17801,"south of market",37.7807665498869,-122.402492018765,"Apartment",NA,NA,0
28784038,17802,"south of market",37.7801414748705,-122.403841043527,"Apartment",NA,NA,0
28784618,13300,"presidio heights",37.7882109026893,-122.446573409004,"House",100,10,7
28836254,16802,"hayes valley",37.7717221980177,-122.423802393828,"Apartment",NA,NA,0
28836339,12700,"marina",37.8014979314068,-122.441702737341,"House",100,10,3
28838371,25200,"bernal heights",37.7456890686305,-122.416372617489,"House",NA,NA,0
28841178,13101,"pacific heights",37.7912451658121,-122.424699038712,"House",100,10,7
28844783,17601,"south of market",37.7773274793058,-122.413125822755,"Apartment",80,6,3
28846529,25200,"bernal heights",37.743943258464,-122.413644372731,"Apartment",NA,NA,0
28869072,13000,"marina",37.7968511412289,-122.436937697263,"Apartment",NA,NA,0
28869460,16600,"haight ashbury",37.7714133526433,-122.444645493867,"House",NA,NA,0
28874478,15900,"western addition",37.782930778121,-122.433527284097,"Apartment",NA,NA,0
28895194,17601,"south of market",37.777874856278,-122.415402575907,"Apartment",80,10,5
28897141,26100,"outer mission",37.7216324286972,-122.439726522806,"Guest suite",90,9,10
28898815,20700,"mission",37.7602140432576,-122.421908383888,"Condominium",100,10,3
28918434,33100,"sunset/parkside",37.7339161175177,-122.476161677526,"House",100,10,1
28920042,47702,"outer richmond",37.7739340645853,-122.487018953008,"Apartment",98,10,12
28936671,16802,"hayes valley",37.7741613521379,-122.42399327076,"Apartment",NA,NA,0
28938974,23200,"bayview hunters point",37.7307152230016,-122.389074572706,"House",NA,NA,0
28944973,31201,"oceanview/merced/ingleside",37.7228703143437,-122.457713236961,"House",100,9,5
28959109,35400,"sunset/parkside",37.7392306042936,-122.503281592939,"House",100,10,1
28960463,25200,"bernal heights",37.742155810202,-122.414912294828,"House",100,10,4
28960590,23400,"bayview hunters point",37.7221285809683,-122.39461305554,"House",90,9,16
28968644,12700,"marina",37.8055171381698,-122.44523400317,"Villa",NA,NA,0
28970618,15802,"western addition",37.7773971654585,-122.435073980047,"House",NA,NA,0
28979474,22702,"potrero hill",37.7634323992755,-122.397498499916,"Guest suite",100,10,1
28987665,16500,"lone mountain/usf",37.7746582464754,-122.444577422182,"Apartment",90,10,6
28992621,16600,"haight ashbury",37.7700950059599,-122.450347119497,"Hostel",98,10,8
29005387,21100,"noe valley",37.7541596025542,-122.428103864292,"Apartment",NA,NA,0
29007305,20100,"mission",37.7672175072134,-122.421599997494,"Apartment",NA,NA,0
29011773,61500,"financial district/south beach",37.7873672674627,-122.389606807946,"Condominium",100,9,2
29031614,13000,"marina",37.795816877954,-122.433004885938,"Guest suite",100,10,10
29037491,10700,"chinatown",37.7971593337249,-122.409045837674,"Apartment",88,10,10
29038374,31202,"oceanview/merced/ingleside",37.7206214226416,-122.448398420425,"House",89,8,7
29061145,21200,"noe valley",37.7519120923453,-122.441889090422,"Guest suite",100,10,3
29062428,23200,"bayview hunters point",37.7315361741849,-122.38957087459,"Guest suite",100,10,2
29078265,13400,"pacific heights",37.7900754547228,-122.440930888876,"Apartment",NA,NA,0
29079591,25500,"outer mission",37.7333948334029,-122.427333486743,"House",100,9,2
29097852,61400,"potrero hill",37.7527459627275,-122.402386915461,"Condominium",NA,NA,0
29100400,20500,"castro/upper market",37.7573200293341,-122.435487327924,"House",100,10,1
29102807,21100,"noe valley",37.7516912612557,-122.428812170799,"Condominium",80,10,1
29105205,61500,"financial district/south beach",37.7868439542835,-122.392498000131,"Serviced apartment",NA,NA,0
29107044,30301,"inner sunset",37.7538756963913,-122.465518091905,"Apartment",NA,NA,0
29121329,22803,"mission",37.7571509374626,-122.415666598125,"Apartment",NA,NA,0
29122528,22801,"mission",37.7585085244217,-122.415842402733,"Apartment",100,10,1
29125029,47801,"outer richmond",37.7762530414733,-122.490121768743,"Guest suite",100,10,1
29129671,16802,"hayes valley",37.7737615329937,-122.427975521728,"Apartment",94,10,7
29130046,21400,"noe valley",37.7496880280467,-122.427157629933,"House",93,9,4
29135958,31100,"west of twin peaks",37.7307553209062,-122.450264407596,"House",NA,NA,0
29152426,20600,"castro/upper market",37.7612515439222,-122.431268270502,"Apartment",NA,NA,0
